iae_rad,voltage_effort_V2s,overshoot_rad_s,final_error_rad_s,peak_current_A,saturation_fraction,tail_speed_std_rad_s,scenario,controller,control_dt_s,noise_std_rad_s,seed
1.541801900334756,914.036968996782,0.0,0.09650623227779498,12.605597256549508,0.0,0.020463359214862885,hot_winding,baseline,0.05,0.05,4
0.3988974356399602,1495.2628659456682,0.035924727307136584,0.018151215626416528,14.192873840748328,0.09,0.018714488914284684,hot_winding,tuned,0.05,0.05,0
0.4225863331620115,1472.7557980184852,0.037615802559171074,0.030901136390754758,14.245560813704316,0.11,0.025315310653258438,hot_winding,tuned,0.05,0.05,1
0.3908325453777211,1483.8615359603007,0.04615534286394696,0.0028225625285686062,14.40609327412274,0.09,0.02750697504893071,hot_winding,tuned,0.05,0.05,2
0.4273455392707288,1487.896229157829,0.08294289409637257,0.004772958379854142,14.239075239781984,0.12,0.025633665677945984,hot_winding,tuned,0.05,0.05,3
0.39103597931742357,1456.5720125161006,0.025578516927046158,0.01747884274233924,14.183213143778172,0.09,0.01658518558254271,hot_winding,tuned,0.05,0.05,4
1.3752596644567592,764.725129920426,0.0,0.06397758535823439,14.201510454790482,0.0,0.012580349892504526,higher_friction,baseline,0.005,0.0,0
0.32148922170595406,1174.4320501120067,0.011876589602452858,2.186575382534528e-06,15.246873797448506,0.056,5.4895893923447005e-06,higher_friction,tuned,0.005,0.0,0
1.3757055750488585,764.5149848092041,0.0,0.06423358437555127,14.1961611121088,0.0,0.012643213222496539,higher_friction,baseline,0.005,0.01,0
1.3752821326550968,765.0091239155468,0.0,0.06313954625933382,14.209436956385042,0.0,0.012884353296702103,higher_friction,baseline,0.005,0.01,1
1.3742670206830887,765.0471135885361,0.0,0.06403418668335359,14.199581686636932,0.0,0.012782578013507198,higher_friction,baseline,0.005,0.01,2
1.3735498182978956,765.174808600486,0.0,0.06447969390638264,14.19648777265704,0.0,0.012610246472191581,higher_friction,baseline,0.005,0.01,3
1.3772836510163133,764.1393753066037,0.0,0.06401687941807921,14.199463860079527,0.0,0.012744254769385358,higher_friction,baseline,0.005,0.01,4
0.32179686209666813,1176.9278611065863,0.012494632842119602,0.0005079506836107583,15.27204982521518,0.056,0.0009169966974081256,higher_friction,tuned,0.005,0.01,0
0.32403637824100506,1177.4257394835213,0.010496334217311887,0.000761556219486037,15.229686397897561,0.056,0.0010699569523173321,higher_friction,tuned,0.005,0.01,1
0.3242231488430088,1176.3220246549101,0.011034901754867876,0.001539403598817879,15.259739518027855,0.056,0.002080706447556825,higher_friction,tuned,0.005,0.01,2
0.3250926742039902,1176.184658985644,0.013037117825060118,0.0012333345030194343,15.270473379401906,0.057,0.002649932726587212,higher_friction,tuned,0.005,0.01,3
0.3253421146703996,1175.8848407942,0.013707818360907398,0.0002819867797075881,15.288128508479966,0.057,0.0010383759975259072,higher_friction,tuned,0.005,0.01,4
1.377489217417242,764.6499050559096,0.0,0.06525758044481711,14.185831834926404,0.0,0.012904994279449356,higher_friction,baseline,0.005,0.05,0
1.3753720054484613,767.1609608547894,0.0,0.059787389863734774,14.247320444203972,0.0,0.0141099423802127,higher_friction,baseline,0.005,0.05,1
1.3702964455884061,767.3520859281745,0.0,0.06426059198382983,14.193299297428467,0.0,0.013687114420808345,higher_friction,baseline,0.005,0.05,2
1.3667104336624365,767.9591135656159,0.0,0.06648812809897842,14.179052904605529,0.0,0.012872481715568962,higher_friction,baseline,0.005,0.05,3
1.3853795972545417,762.8221612945969,0.0,0.06417405565745382,14.19485674094301,0.0,0.0134205336118851,higher_friction,baseline,0.005,0.05,4
0.3373619157536824,1212.992040640576,0.015239217378849368,0.0025205715985796573,15.334901644819654,0.06,0.004599318299013507,higher_friction,tuned,0.005,0.05,0
0.34652447371093986,1219.643842747252,0.023979975433709333,0.0037917644875622436,15.376025166311573,0.059,0.005386368832155177,higher_friction,tuned,0.005,0.05,1
0.3398845178976408,1213.7253932696046,0.023540077185900454,0.007732576671850788,15.38957149415215,0.062,0.01040428619065075,higher_friction,tuned,0.005,0.05,2
0.34741091856160816,1214.7516125454665,0.021930189704302494,0.0061757610991783896,15.399916668071945,0.059,0.013246965723868638,higher_friction,tuned,0.005,0.05,3
0.34820129102434727,1215.38137741792,0.017080180239394283,0.0014286651237139791,15.390566573204973,0.059,0.005180195925289655,higher_friction,tuned,0.005,0.05,4
1.3727574547848285,765.4194690729097,0.0,0.0639319595921699,14.202048004521163,0.0,0.012557156677569714,higher_friction,baseline,0.01,0.0,0
0.3226995978285071,1174.5726987173598,0.012771515510543452,1.6514211049756256e-06,15.265192789550314,0.056,4.026093432470573e-06,higher_friction,tuned,0.01,0.0,0
1.3723853312659473,765.5145942425333,0.0,0.06392849343158935,14.199717808944737,0.0,0.012704899151298164,higher_friction,baseline,0.01,0.01,0
1.375699960356991,764.4459822924547,0.0,0.06448631613432632,14.19871101983707,0.0,0.012185060546238455,higher_friction,baseline,0.01,0.01,1
1.371046867325914,766.0119981031298,0.0,0.06382837046549272,14.204679814307404,0.0,0.012364105046916471,higher_friction,baseline,0.01,0.01,2
1.3702973487569121,766.2279688418089,0.0,0.06352707369104393,14.208103280013232,0.0,0.012503042299342274,higher_friction,baseline,0.01,0.01,3
1.3746321943220992,764.6343011062637,0.0,0.06438310025842375,14.182683300580825,0.0,0.01310665986904189,higher_friction,baseline,0.01,0.01,4
0.3245102027779284,1176.1656457934937,0.011253051754484655,0.0009034738755870908,15.300193750096348,0.056,0.0015631736988502055,higher_friction,tuned,0.01,0.01,0
0.32690562976558635,1175.415503403358,0.01051669796669552,0.0006263139690390052,15.265695832010083,0.058,0.001348154108376694,higher_friction,tuned,0.01,0.01,1
